==38441== NVPROF is profiling process 38441, command: ./MonteCarlo --scaling=strong --method=threaded
==38441== Profiling application: ./MonteCarlo --scaling=strong --method=threaded
==38441== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
6.63797s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff923600000  [Unified Memory CPU page faults]
6.63811s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff943600000  [Unified Memory CPU page faults]
6.63976s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff923800000  [Unified Memory CPU page faults]
6.63982s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff943800000  [Unified Memory CPU page faults]
6.64152s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff923a00000  [Unified Memory CPU page faults]
6.64152s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff943a00000  [Unified Memory CPU page faults]
6.64326s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff943c00000  [Unified Memory CPU page faults]
6.64328s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff923c00000  [Unified Memory CPU page faults]
6.64499s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff943e00000  [Unified Memory CPU page faults]
6.64503s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff923e00000  [Unified Memory CPU page faults]
6.64672s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff944000000  [Unified Memory CPU page faults]
6.64681s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff924000000  [Unified Memory CPU page faults]
6.64845s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff944200000  [Unified Memory CPU page faults]
6.64855s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff924200000  [Unified Memory CPU page faults]
6.65021s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff944400000  [Unified Memory CPU page faults]
6.65037s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff924400000  [Unified Memory CPU page faults]
6.65193s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff944600000  [Unified Memory CPU page faults]
6.65211s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff924600000  [Unified Memory CPU page faults]
6.65364s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff944800000  [Unified Memory CPU page faults]
6.65383s         -                    -               -         -         -         -                -         -         -         PC 0x6fd6c381   0x7ff924800000  [Unified Memory CPU page faults]
