==114082== NVPROF is profiling process 114082, command: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter14739757568733472971.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-03T13-35-45_485-jvmRun1 sure
==114082== Profiling application: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter14739757568733472971.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-03T13-35-45_485-jvmRun1 sure
==114082== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
8.28609s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca34440000  [Unified Memory CPU page faults]
8.28621s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca2c440000  [Unified Memory CPU page faults]
8.29930s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca4c480000  [Unified Memory CPU page faults]
8.29952s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca3c480000  [Unified Memory CPU page faults]
8.29975s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca34480000  [Unified Memory CPU page faults]
8.29995s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca2c480000  [Unified Memory CPU page faults]
8.32523s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca4c500000  [Unified Memory CPU page faults]
8.32565s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca3c500000  [Unified Memory CPU page faults]
8.32604s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca34500000  [Unified Memory CPU page faults]
8.32644s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca2c500000  [Unified Memory CPU page faults]
8.37647s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca4c600000  [Unified Memory CPU page faults]
8.37660s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca3c600000  [Unified Memory CPU page faults]
8.37666s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca34600000  [Unified Memory CPU page faults]
8.37670s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca2c600000  [Unified Memory CPU page faults]
8.37973s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca4c610000  [Unified Memory CPU page faults]
8.37978s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca3c610000  [Unified Memory CPU page faults]
8.37982s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca34610000  [Unified Memory CPU page faults]
8.37986s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca2c610000  [Unified Memory CPU page faults]
8.38302s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca4c620000  [Unified Memory CPU page faults]
8.38310s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca3c620000  [Unified Memory CPU page faults]
8.38317s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca34620000  [Unified Memory CPU page faults]
8.38323s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca2c620000  [Unified Memory CPU page faults]
8.38978s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca4c640000  [Unified Memory CPU page faults]
8.38991s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca3c640000  [Unified Memory CPU page faults]
8.39003s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca34640000  [Unified Memory CPU page faults]
8.39014s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca2c640000  [Unified Memory CPU page faults]
8.40343s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca4c680000  [Unified Memory CPU page faults]
8.40366s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca3c680000  [Unified Memory CPU page faults]
8.40387s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca34680000  [Unified Memory CPU page faults]
8.40408s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca2c680000  [Unified Memory CPU page faults]
8.42935s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca4c700000  [Unified Memory CPU page faults]
8.42978s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca3c700000  [Unified Memory CPU page faults]
8.43018s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca34700000  [Unified Memory CPU page faults]
8.43058s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca2c700000  [Unified Memory CPU page faults]
8.48039s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca4c800000  [Unified Memory CPU page faults]
8.48046s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca3c800000  [Unified Memory CPU page faults]
8.48050s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca34800000  [Unified Memory CPU page faults]
8.48057s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca2c800000  [Unified Memory CPU page faults]
8.48370s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca4c810000  [Unified Memory CPU page faults]
8.48375s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca3c810000  [Unified Memory CPU page faults]
8.48379s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca34810000  [Unified Memory CPU page faults]
8.48384s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca2c810000  [Unified Memory CPU page faults]
