==37646== NVPROF is profiling process 37646, command: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter723768696273518008.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-28-05_738-jvmRun1 surefi
==37646== Profiling application: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter723768696273518008.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-28-05_738-jvmRun1 surefi
==37646== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
2.48406s  64.575us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f19f8831000  [Unified Memory GPU page faults]
2.48409s  23.455us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7f19ea23a000  [Unified Memory GPU page faults]
2.48413s  143.84us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f19f8a3c000  [Unified Memory GPU page faults]
2.48415s  355.83us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     5   0x7f19f8a10000  [Unified Memory GPU page faults]
2.48429s  101.28us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f19ea409000  [Unified Memory GPU page faults]
2.48439s  130.65us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f19ea501000  [Unified Memory GPU page faults]
2.48450s  251.20us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f19f8b1a000  [Unified Memory GPU page faults]
2.48452s  376.92us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f19ec0ce000  [Unified Memory GPU page faults]
2.48454s  434.55us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     8   0x7f19ea601000  [Unified Memory GPU page faults]
2.48458s  251.13us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    10   0x7f19f8b1d000  [Unified Memory GPU page faults]
2.48480s  162.97us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     3   0x7f19fa245000  [Unified Memory GPU page faults]
2.48488s  125.73us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f19faa40000  [Unified Memory GPU page faults]
2.48497s  42.559us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f19ea63e000  [Unified Memory GPU page faults]
2.48500s  59.295us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     8   0x7f19f8c09000  [Unified Memory GPU page faults]
2.48501s  93.534us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f19ea65f000  [Unified Memory GPU page faults]
2.48506s  80.510us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f19f8c10000  [Unified Memory GPU page faults]
2.48511s  91.647us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f19ea683000  [Unified Memory GPU page faults]
2.48513s  264.35us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f19f8cab000  [Unified Memory GPU page faults]
2.48520s  137.79us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7f19ea704000  [Unified Memory GPU page faults]
2.48533s  139.65us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7f19ea6ed000  [Unified Memory GPU page faults]
2.48540s  139.90us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f19f8d0b000  [Unified Memory GPU page faults]
2.48547s  122.27us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f19ea812000  [Unified Memory GPU page faults]
2.48554s  40.863us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f19f8e1b000  [Unified Memory GPU page faults]
2.48558s  133.09us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f19ea8ca000  [Unified Memory GPU page faults]
2.48561s  115.07us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f19f8e0b000  [Unified Memory GPU page faults]
2.48571s  49.727us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7f19ea85f000  [Unified Memory GPU page faults]
2.48572s  49.183us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f19f8e81000  [Unified Memory GPU page faults]
2.48580s  154.56us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    13   0x7f19f8f35000  [Unified Memory GPU page faults]
2.48582s  76.671us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f19eaa03000  [Unified Memory GPU page faults]
2.48587s  266.17us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f19eaa34000  [Unified Memory GPU page faults]
2.48594s  525.01us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f19eaa47000  [Unified Memory GPU page faults]
2.48595s  260.35us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f19fab00000  [Unified Memory GPU page faults]
2.48597s  292.96us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f19fab03000  [Unified Memory GPU page faults]
2.48647s  111.17us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f19eac00000  [Unified Memory GPU page faults]
2.48657s  196.00us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    28   0x7f19eac4a000  [Unified Memory GPU page faults]
