==12536== NVPROF is profiling process 12536, command: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter3587325474376094769.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-11-10_420-jvmRun1 suref
==12536== Profiling application: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter3587325474376094769.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-11-10_420-jvmRun1 suref
==12536== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
1.32467s  299.64us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    13   0x7fafbe524000  [Unified Memory GPU page faults]
1.32489s  133.79us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fafba302000  [Unified Memory GPU page faults]
1.32497s  110.30us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafbe604000  [Unified Memory GPU page faults]
1.32502s  353.49us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafba1ba000  [Unified Memory GPU page faults]
1.32508s  55.710us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fafbe6f6000  [Unified Memory GPU page faults]
1.32512s  56.158us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     8   0x7fafbe66d000  [Unified Memory GPU page faults]
1.32518s  64.094us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafbe686000  [Unified Memory GPU page faults]
1.32524s  84.862us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7fafbe701000  [Unified Memory GPU page faults]
1.32533s  107.65us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     7   0x7fafbe60f000  [Unified Memory GPU page faults]
1.32543s  38.239us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fafbe802000  [Unified Memory GPU page faults]
1.32547s  37.823us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafbe813000  [Unified Memory GPU page faults]
1.32551s  54.879us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafbe849000  [Unified Memory GPU page faults]
1.32557s  67.166us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7fafbe901000  [Unified Memory GPU page faults]
1.32565s  91.581us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafba407000  [Unified Memory GPU page faults]
1.32573s  88.670us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fafbea14000  [Unified Memory GPU page faults]
1.32574s  125.69us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafba507000  [Unified Memory GPU page faults]
1.32581s  362.10us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    10   0x7fafba421000  [Unified Memory GPU page faults]
1.32581s  197.56us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fafbea00000  [Unified Memory GPU page faults]
1.32593s  334.94us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafba60f000  [Unified Memory GPU page faults]
1.32601s  201.12us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7fafbea8d000  [Unified Memory GPU page faults]
1.32621s  161.63us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7fafc6a21000  [Unified Memory GPU page faults]
1.32627s  52.094us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafba642000  [Unified Memory GPU page faults]
1.32628s  230.14us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7fafc6a24000  [Unified Memory GPU page faults]
1.32632s  84.862us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafba692000  [Unified Memory GPU page faults]
1.32641s  115.64us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7fafba712000  [Unified Memory GPU page faults]
1.32647s  123.33us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     8   0x7fafbec14000  [Unified Memory GPU page faults]
1.32653s  65.470us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fafbd701000  [Unified Memory GPU page faults]
1.32659s  66.238us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     8   0x7fafba823000  [Unified Memory GPU page faults]
1.32660s  85.629us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fafbec9f000  [Unified Memory GPU page faults]
1.32665s  35.455us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fafba80c000  [Unified Memory GPU page faults]
1.32668s  367.86us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fafbed3b000  [Unified Memory GPU page faults]
1.32668s  52.606us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     8   0x7fafba841000  [Unified Memory GPU page faults]
1.32670s  433.52us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7fafbed06000  [Unified Memory GPU page faults]
1.32674s  46.015us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafba889000  [Unified Memory GPU page faults]
1.32678s  121.25us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafba8f8000  [Unified Memory GPU page faults]
1.32690s  36.863us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fafba810000  [Unified Memory GPU page faults]
1.32693s  28.415us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fafbc208000  [Unified Memory GPU page faults]
1.32694s  60.990us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafbaa1f000  [Unified Memory GPU page faults]
1.32700s  178.24us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafbaa02000  [Unified Memory GPU page faults]
1.32705s  457.68us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafbaa06000  [Unified Memory GPU page faults]
1.32713s  44.959us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafbee05000  [Unified Memory GPU page faults]
1.32724s  118.88us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafbee43000  [Unified Memory GPU page faults]
1.32736s  164.57us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    26   0x7fafbef14000  [Unified Memory GPU page faults]
1.32751s  236.12us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    13   0x7fafbabc0000  [Unified Memory GPU page faults]
1.32752s  89.598us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fafc7a00000  [Unified Memory GPU page faults]
1.32757s  307.38us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafbab25000  [Unified Memory GPU page faults]
1.32787s  134.20us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     8   0x7fafbac01000  [Unified Memory GPU page faults]
1.32800s  76.318us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fafbac8b000  [Unified Memory GPU page faults]
1.32803s  358.01us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fafbacd0000  [Unified Memory GPU page faults]
1.32834s         -                    -               -         -         -         -                -         -         -         PC 0xd6a0d1c0   0x7fafde000000  [Unified Memory CPU page faults]
